 +0.00000000  +0.00000000  +0.00000000  +1.00000000  +0.00000000  +0.00000000  +1.00000000  +1.00000000  +0.00000000  +0.00000000  +1.00000000 +3474800.00000000  +0.00000000  +0.00000000
 +0.35982002  -0.11416295  +0.06001268  +0.92406431  -0.16780028  -0.67869612  +0.71499275  +0.96673060  +0.02875493  +0.25417534  +0.31863082 +3474800.00000000  +0.00000000  +0.00000000
 +0.68833676  -0.07215629  -0.01382208  +0.72166122  -0.14765374  -0.71786748  +0.68034157  +0.96669807  +0.04063112  +0.25267360  +0.17985879 +1822782.83319102  +0.80000000  +0.00000000
 +0.71103520  -0.08388167  -0.30882445  +0.62611522  -0.14427220  -0.68751439  +0.71169480  +0.96983261  +0.04457528  +0.23966176  +0.26333125 +1738106.54017322  +0.00000000  +0.00000000
