"Appleton",37.0682898385,158.0561867558,64.5910000000,1737400.0,C
"Arago",6.1487057366,21.4261036202,25.5090000000,1737400.0,C
"Aratus",23.5632516302,4.5034069863,10.2330000000,1737400.0,C
"Archimedes",29.7100927274,356.0069060829,81.0417000000,1737400.0,C
"Archytas",58.8221323764,4.9948197724,31.3524000000,1737400.0,C
"Argelander",-16.5492895792,5.7689812037,33.7160000000,1737400.0,C
"Ariadaeus",4.5281714742,17.2584316260,10.4010000000,1737400.0,C
"Aristarchus",23.7423744888,312.5027364376,39.9945000000,1737400.0,C
"Aristillus",33.8439886417,1.2022316350,54.9922000000,1737400.0,C
"Aristoteles",50.2216344904,17.3200315754,87.5669000000,1737400.0,C
"Armiński",-16.6294619614,153.8551269049,24.7041000000,1737400.0,C
"Armstrong",1.3558969234,24.9413338204,4.2144800000,1737400.0,C
"Arnold",67.0197074531,35.8169342399,93.1332000000,1737400.0,C
"Arrhenius",-55.5694175951,268.5748933574,40.9300000000,1737400.0,C
"Artamonov",25.4458013743,103.7139372622,62.4458000000,1737400.0,C
"Artemis",25.0243053313,334.6448139265,2.2815600000,1737400.0,C
"Artem'ev",10.3953061736,214.7778307722,66.3910000000,1737400.0,C
"Artsimovich",27.5996668946,323.3612079975,7.9595600000,1737400.0,C
"Aryabhata",6.2027997487,35.1732611314,21.8898000000,1737400.0,C
"Arzachel",-18.2714599846,358.0125289309,96.9880000000,1737400.0,C
"Asada",7.2217409435,49.8767160304,13.1514000000,1737400.0,C
"Asclepi",-55.2256105471,25.5231240806,40.5625000000,1737400.0,C
"Ashbrook",-81.1042781490,249.4249972790,157.6800000000,1737400.0,C
"Aston",32.8051369994,272.2993058493,49.3883000000,1737400.0,C
"Atlas",46.6688065073,44.3395654076,87.2257000000,1737400.0,C
"Atwood",-5.8698846804,57.7357568329,28.6444000000,1737400.0,C
"Autolycus",30.6756788201,1.4858335169,38.8787000000,1737400.0,C
"Auwers",15.0270953038,17.1665899417,19.6421000000,1737400.0,C
"Auzout",10.1673903029,63.9473102296,32.9210000000,1737400.0,C
"Avery",-1.2981202404,81.3500218962,10.7297000000,1737400.0,C
"Avicenna",39.6408715832,262.7957700153,81.9771000000,1737400.0,C
"Avogadro",63.3565696626,165.3882762328,129.8400000000,1737400.0,C
"Azophi",-22.2120628535,12.6672250138,47.5411000000,1737400.0,C
"Baade",-44.7709966847,277.9939847396,57.8506000000,1737400.0,C
"Babakin",-20.8150068441,123.2158621652,19.1525000000,1737400.0,C
"Babbage",59.5623298967,302.6169381950,146.5580000000,1737400.0,C
"Babcock",3.6060953174,94.0357232658,95.2773000000,1737400.0,C
"Back",1.3129992711,80.6252183538,34.6326000000,1737400.0,C
"Backlund",-16.0814147902,103.3323555508,75.4624000000,1737400.0,C
"Baco",-51.0583980910,19.1464135360,65.3077000000,1737400.0,C
"Baillaud",74.6217675004,37.2293904637,89.4393000000,1737400.0,C
"Bailly",-66.5239305645,290.4661856827,300.5650000000,1737400.0,C
"Baily",49.8012148726,30.5153985087,25.6756000000,1737400.0,C
"Balandin",-19.1393602022,152.4312659794,11.8059000000,1737400.0,C
"Balboa",19.2081268840,276.7562822346,69.1947000000,1737400.0,C
"Baldet",-53.3556078638,208.1259055842,55.7589000000,1737400.0,C
"Ball",-35.9227876232,351.5106160183,40.3113000000,1737400.0,C
"Balmer",-20.2714537821,70.2247056930,136.2960000000,1737400.0,C
"Banachiewicz",5.2769730552,80.0096751428,99.0941000000,1737400.0,C
"Bancroft",28.0659088961,353.5660520080,12.4980000000,1737400.0,C
"Banting",26.5670739521,16.4230644487,5.1499200000,1737400.0,C
"Barbier",-24.0287300329,158.0978468586,65.3766000000,1737400.0,C
"Barkla",-10.6474429889,67.1982048943,40.8976000000,1737400.0,C
"Barnard",-29.6812185953,85.8917740018,115.7350000000,1737400.0,C
"Barocius",-45.0299306221,16.8007341916,82.7235000000,1737400.0,C
"Barringer",-28.1966468678,209.4551672990,66.8931000000,1737400.0,C
"Barrow",71.3657964648,7.9842517713,88.7118000000,1737400.0,C
"Bartels",24.5064977020,270.2190344087,54.9510000000,1737400.0,C
"Bawa",-25.1813941988,102.5464906943,1.5441100000,1737400.0,C
"Bayer",-51.6115807968,324.8233555802,48.5144000000,1737400.0,C
"Beals",37.0705842935,86.5017194128,52.6085000000,1737400.0,C
"Bear Mountain",20.0000000000,30.7000000000,0.0000000000,1737400.0,C
"Beaumont",-18.0849650757,28.8015176211,50.6859000000,1737400.0,C
"Becquerel",40.7017889724,129.4566580909,66.1133000000,1737400.0,C
"Beer",27.0698448126,350.8983273895,9.0592300000,1737400.0,C
"Behaim",-16.5913502517,79.4050676366,56.2112000000,1737400.0,C
"Beijerinck",-13.7024945788,151.5594275943,62.7597000000,1737400.0,C
"Beketov",16.2255570237,29.1804954569,8.2970800000,1737400.0,C
"Bell",21.9495984859,263.5895308252,86.3335000000,1737400.0,C
"Bellinsgauzen (Bellingshausen)",-60.6520331243,195.2077805444,63.2287000000,1737400.0,C
"Bellot",-12.4997769800,48.1564283837,17.4962000000,1737400.0,C
"Belopol'skiy",-17.2679480457,231.7273051458,61.9035000000,1737400.0,C
"Belyaev",22.9916428000,142.9779788922,53.5602000000,1737400.0,C
"Bel'kovich",61.5277678436,90.1470230114,215.0800000000,1737400.0,C
"Bench",-3.2000000000,336.6000000000,0.1000000000,1737400.0,C
"Benedict",4.3682332282,141.8386219542,13.8319000000,1737400.0,C
"Bergman",7.3847637862,137.7584684353,22.5067000000,1737400.0,C
"Bergstrand",-18.6247057922,176.8045969037,42.9824000000,1737400.0,C
"Berkner",25.1830283327,254.6643484269,87.6163000000,1737400.0,C
"Berlage",-63.1033977961,196.3805770817,93.7469000000,1737400.0,C
"Bernoulli",34.8425783981,60.5860383182,48.4190000000,1737400.0,C
"Berosus",33.4232935356,69.9313056428,75.2366000000,1737400.0,C
"Berzelius",36.6003790660,50.9999373600,50.5350000000,1737400.0,C
"Bessarion",14.8349883985,322.6889042805,9.8402500000,1737400.0,C
"Bessel",21.7253079715,17.9167846498,15.5632000000,1737400.0,C
"Bettinus",-63.3683319583,314.8968762740,71.7840000000,1737400.0,C
"Bečvář",-2.7238691865,124.7378010640,66.6197000000,1737400.0,C
"Bhabha",-55.4035943294,194.6178013581,66.2201000000,1737400.0,C
"Bianchini",48.7737745344,325.6031519653,37.5887000000,1737400.0,C
"Biela",-54.9914736926,51.6499612637,77.0286000000,1737400.0,C
"Bilharz",-5.8278162600,56.3438016205,44.5535000000,1737400.0,C
"Billy",-13.8323985112,309.7727225367,45.5714000000,1737400.0,C
"Bingham",8.1148633855,115.1809261537,33.4242000000,1737400.0,C
"Biot",-22.7192997470,51.0393815069,13.0086000000,1737400.0,C
"Birkeland",-30.1348258266,173.9609409966,84.3006000000,1737400.0,C
"Birkhoff",58.4541173248,214.3480994192,329.8120000000,1737400.0,C
"Birmingham",65.1237699286,349.3021297680,89.9166000000,1737400.0,C
"Birt",-22.3754801917,351.3411192702,15.8073000000,1737400.0,C
"Bjerknes",-38.8306751795,113.4886588568,48.1785000000,1737400.0,C
"Black",-9.1887901331,80.3734579528,19.4624000000,1737400.0,C
"Blackett",-37.6420876493,243.9572391240,145.3050000000,1737400.0,C
"Blagg",1.2046643484,1.4377022787,4.9706200000,1737400.0,C
"Blancanus",-63.6830585402,338.2400547869,105.8220000000,1737400.0,C
"Blanchard",-58.2908090667,266.5041624479,37.4594000000,1737400.0,C
"Blanchinus",-25.3513067135,2.3653357242,59.9010000000,1737400.0,C
"Blazhko",31.3685132167,212.1365933799,51.1116000000,1737400.0,C
"Bliss",53.0576219216,346.2063933940,22.8495000000,1737400.0,C
"Bobillier",19.6203938048,15.4283111591,6.0441000000,1737400.0,C
"Bobone",26.7013920582,227.8834673558,32.1440000000,1737400.0,C
"Bode",6.6934172227,357.5336361420,17.7961000000,1737400.0,C
"Boethius",5.5392106459,72.2959250232,11.1656000000,1737400.0,C
"Boguslawsky",-72.9012125909,43.2572241076,94.5860000000,1737400.0,C
"Bohnenberger",-16.2466401338,40.0074051372,31.7392000000,1737400.0,C
"Bohr",12.6634799080,273.5116096383,70.0707000000,1737400.0,C
"Bok",-20.1953408229,188.7383651422,43.0282000000,1737400.0,C
"Boltzmann",-74.7887857539,269.7377917569,72.3142000000,1737400.0,C
"Bolyai",-33.9018450322,126.2209654962,102.2200000000,1737400.0,C
"Bombelli",5.2752902676,56.1416452060,9.7229100000,1737400.0,C
"Bondarenko",-17.2871179200,136.8230091755,28.2591000000,1737400.0,C
"Bonpland",-8.3755491388,342.6658675823,59.2453000000,1737400.0,C
"Boole",63.8170201404,272.7360457703,61.3367000000,1737400.0,C
"Borda",-25.2368338342,46.5143539312,47.4003000000,1737400.0,C
"Borel",22.3747329037,26.4193224145,4.6624300000,1737400.0,C
"Boris",30.5209301697,326.4887521145,1.7260500000,1737400.0,C
"Borman",-39.1447501841,211.6607222993,46.3247000000,1737400.0,C
"Born",-6.0311931267,66.8011789979,15.0674000000,1737400.0,C
"Boscovich",9.6918934451,11.0158632301,41.5288000000,1737400.0,C
"Bose",-53.8613644567,190.5559287435,95.3845000000,1737400.0,C
"Boss",45.7166051195,88.4850540448,46.3708000000,1737400.0,C
"Bouguer",52.3224356941,324.1772148473,22.2346000000,1737400.0,C
"Boussingault",-70.2063336217,53.7341705932,127.6090000000,1737400.0,C
"Bowditch",-24.9090917949,103.1302948511,43.0402000000,1737400.0,C
"Bowen",17.6084680487,9.0997973698,8.0906000000,1737400.0,C
"Boyle",-53.2739582114,177.9043719603,54.5670000000,1737400.0,C
"Brackett",17.8256675713,23.5302135296,8.8718300000,1737400.0,C
"Bragg",42.2409980573,256.6285927201,86.7003000000,1737400.0,C
"Brashear",-73.5566862963,188.3450434489,65.4246000000,1737400.0,C
"Brayley",20.8843835730,323.0627168867,14.1665000000,1737400.0,C
"Bredikhin",17.1619185508,201.6214960189,61.6783000000,1737400.0,C
"Breislak",-48.3289446016,18.3096308113,48.6392000000,1737400.0,C
"Brenner",-39.1364100930,39.0578592947,90.0107000000,1737400.0,C
"Brewster",23.2604555211,34.6857320808,9.8320200000,1737400.0,C
"Brianchon",74.7120370087,271.7047710584,137.2640000000,1737400.0,C
"Bridge",26.0000000000,3.6000000000,0.7100000000,1737400.0,C
"Bridgman",43.3145609000,136.8225509779,81.8857000000,1737400.0,C
"Briggs",26.4408994825,290.8412871095,36.7534000000,1737400.0,C
"Brisbane",-49.1997240810,68.7129063712,44.3205000000,1737400.0,C
"Bronk",25.9145422381,225.2341768233,61.5780000000,1737400.0,C
"Brouwer",-35.7745510113,235.0805718706,119.5970000000,1737400.0,C
"Brown",-46.4850647879,341.9262317484,34.0320000000,1737400.0,C
"Bruce",1.1522536413,0.3501047892,6.1442700000,1737400.0,C
"Brunner",-9.8250271255,90.8828413319,52.6488000000,1737400.0,C
"Buch",-38.8990485615,17.6786178381,51.3131000000,1737400.0,C
"Buffon",-40.6585019868,226.4160942652,105.7570000000,1737400.0,C
"Buisson",-1.3568465739,113.2563268256,62.1320000000,1737400.0,C
"Bullialdus",-20.7405714709,337.6439878799,60.7188000000,1737400.0,C
"Bunsen",41.2965080633,274.6545648745,55.2238000000,1737400.0,C
"Burckhardt",31.0660152977,56.3483399192,56.0442000000,1737400.0,C
"Burnham",-13.9397980239,7.2013288671,24.0915000000,1737400.0,C
"Butlerov",12.0374842659,251.1573521168,38.7725000000,1737400.0,C
"Buys-Ballot",20.8053872935,174.7098606557,66.3753000000,1737400.0,C
"Byrd",85.3802464799,12.0481169041,91.9155000000,1737400.0,C
"Byrgius",-24.7881615064,294.6129862052,84.4621000000,1737400.0,C
"Béla",24.6531445592,2.2680975545,10.0740000000,1737400.0,C
"Bürg",44.9946698580,28.1950468960,40.6876000000,1737400.0,C
"Büsching",-38.0353251108,19.9051425781,53.4948000000,1737400.0,C
"C. Herschel",34.4565424409,328.6925581726,13.7014000000,1737400.0,C
"C. Mayer",63.2348154470,17.2144443120,37.5397000000,1737400.0,C
"Cabannes",-61.1758565619,189.8721561993,81.3013000000,1737400.0,C
"Cabeus",-85.2770731079,318.1945001461,100.5820000000,1737400.0,C
"Cailleux",-60.4400771557,153.3773382638,52.8540000000,1737400.0,C
"Cajal",12.5863512295,31.0765150585,9.1014500000,1737400.0,C
"Cajori",-47.8178860266,168.8399202130,74.6485000000,1737400.0,C
"Calippus",38.9350078910,10.6853715310,30.1493000000,1737400.0,C
"Cameron",6.1684424505,45.9318941847,10.9072000000,1737400.0,C
"Campanus",-28.0473166155,332.0640176158,46.4051000000,1737400.0,C
"Campbell",45.3834021745,152.6931735731,222.4790000000,1737400.0,C
"Cannizzaro",55.5119981213,260.3347664280,54.5142000000,1737400.0,C
"Cannon",19.8609629690,81.2856088957,57.5759000000,1737400.0,C
"Cantor",37.9825933488,118.4950390148,75.7220000000,1737400.0,C
"Capella",-7.6428462920,34.8997911168,48.1303000000,1737400.0,C
"Capuanus",-34.0783627100,333.2326842612,59.6857000000,1737400.0,C
"Cardanus",13.2668167133,287.5397375513,49.5739000000,1737400.0,C
"Carlini",33.7380245661,335.8853174047,10.6575000000,1737400.0,C
"Carlos",24.8817424052,2.2819962353,3.6857200000,1737400.0,C
"Carmichael",19.5092028506,40.3570969525,19.7312000000,1737400.0,C
"Carnot",52.0938056318,215.7973766193,126.0650000000,1737400.0,C
"Carol",8.4805085057,122.7493261194,7.3710600000,1737400.0,C
"Carpenter",69.5277941573,308.8037751549,59.0610000000,1737400.0,C
"Carrel",10.6654781512,26.6795744523,15.5876000000,1737400.0,C
"Carrillo",-2.1111073321,80.9606890871,17.8520000000,1737400.0,C
"Carrington",43.9507058411,62.0271144204,27.7730000000,1737400.0,C
"Cartan",4.2344869276,59.2462014591,15.6227000000,1737400.0,C
"Carver",-43.9127271372,127.4978179506,62.4534000000,1737400.0,C
"Casatus",-72.7014355025,329.3823069404,102.8500000000,1737400.0,C
"Cassegrain",-51.9529047805,113.2624255778,56.6561000000,1737400.0,C
"Cassini",40.2060603557,4.5935672069,56.3929000000,1737400.0,C
"Catalán",-45.7757579414,272.6694587107,26.7735000000,1737400.0,C
"Catena Abulfeda",-16.6125726680,16.6787172660,209.9720000000,1737400.0,C
"Catena Artamonov",26.0916086800,105.7718188020,131.2150000000,1737400.0,C
"Catena Brigitte",18.4904396260,27.4971803220,7.6503000000,1737400.0,C
"Catena Davy",-10.9758160820,353.7290705580,52.3361000000,1737400.0,C
"Catena Dziewulski",18.7390333870,100.2292874510,80.6594000000,1737400.0,C
"Catena Gregory",-0.6561319610,129.6668892190,148.1580000000,1737400.0,C
"Catena Humboldt",-21.9809355680,84.6969892560,162.2880000000,1737400.0,C
"Catena Krafft",14.9163043110,287.8102424670,55.1054000000,1737400.0,C
"Catena Kurchatov",37.1250457190,136.5547469870,234.9130000000,1737400.0,C
"Catena Leuschner (GDL)",5.0493630840,248.6590940050,200.0580000000,1737400.0,C
"Catena Littrow",22.2115725430,29.6075432780,10.2998000000,1737400.0,C
"Catena Lucretius (RNII)",-4.0258429060,233.5542663960,232.0650000000,1737400.0,C
"Catena Mendeleev",6.7357895890,139.4956611290,132.3190000000,1737400.0,C
"Catena Michelson (GIRD)",-0.4422368260,246.4188456570,450.5980000000,1737400.0,C
"Catena Pierre",19.7509036690,328.1395654760,9.4350300000,1737400.0,C
"Catena Sumner",37.6290549240,112.3584346640,249.2100000000,1737400.0,C
"Catena Sylvester",79.9897849395,276.8822366429,139.0000000000,1737400.0,C
"Catena Taruntius",3.0819207460,48.6384142740,69.2389000000,1737400.0,C
"Catena Timocharis",29.0949243920,346.7810382700,48.3693000000,1737400.0,C
"Catena Yuri",24.3898867500,329.6108744210,4.5175200000,1737400.0,C
"Catharina",-17.9658751836,23.5164182871,98.7724000000,1737400.0,C
"Cauchy",9.5490102638,38.6285044924,11.8037000000,1737400.0,C
"Cavalerius",5.0754282253,293.0974660955,59.3496000000,1737400.0,C
"Cavendish",-24.6417544955,306.2405078214,52.6367000000,1737400.0,C
"Caventou",29.7305700136,330.6224413359,2.8020600000,1737400.0,C
"Cayley",3.9283802828,15.0681877514,14.2038000000,1737400.0,C
"Celsius",-34.1122746134,20.0401987776,38.9583000000,1737400.0,C
"Censorinus",-0.4311573643,32.6746408631,4.0975700000,1737400.0,C
"Cepheus",40.6577508626,45.7770441755,39.4336000000,1737400.0,C
"Chacornac",29.8839858778,31.6668997704,50.4436000000,1737400.0,C
"Chadwick",-52.8497933828,258.6905553606,29.8783000000,1737400.0,C
"Chaffee",-39.0649945061,205.3713282016,51.7528000000,1737400.0,C
"Challis",79.5798771370,9.0855633520,53.2102000000,1737400.0,C
"Chalonge",-20.5366285340,243.5579376888,25.0785000000,1737400.0,C
"Chamberlin",-58.8767176135,95.9951080346,60.4141000000,1737400.0,C
"Champollion",37.4345174532,174.9506752466,48.9722000000,1737400.0,C
"Chandler",43.6317320861,171.6525852825,88.6032000000,1737400.0,C
"Chang Heng",18.7110167230,111.9008178616,42.6541000000,1737400.0,C
"Chang-Ngo",-12.7062230119,357.7799068103,2.7760700000,1737400.0,C
"Chant",-40.0424437154,250.5010119350,33.5997000000,1737400.0,C
"Chaplygin",-6.2074721676,150.1874640770,123.3860000000,1737400.0,C
"Chapman",50.1128938225,259.5791884227,76.8347000000,1737400.0,C
"Chappe",-61.2341460933,268.6954311756,55.7928000000,1737400.0,C
"Chappell",54.5459719001,183.3438542373,73.9154000000,1737400.0,C
"Charles",29.8825709694,333.6319866280,1.3395100000,1737400.0,C
"Charlier",36.2339472718,228.2520304694,109.8820000000,1737400.0,C
"Chaucer",3.5001961386,219.1856972351,45.4757000000,1737400.0,C
"Chauvenet",-11.5717684211,137.1622314908,77.6740000000,1737400.0,C
"Chebyshev",-34.0519022005,226.9377666886,179.0510000000,1737400.0,C
"Chernyshev",47.0115467529,174.3078922687,59.3107000000,1737400.0,C
"Chevallier",45.0057867471,51.5483493107,51.8321000000,1737400.0,C
"Ching-Te",20.0040828645,29.9633107578,3.7014400000,1737400.0,C
"Chladni",3.9726434141,1.1005402421,13.0723000000,1737400.0,C
"Vallis Christel",24.5209040160,11.0891714033,2.1001800000,1737400.0,C
"Chrétien",-46.4928359708,163.5051023103,98.6273000000,1737400.0,C
"Cichus",-33.2710594989,338.7603735866,39.1848000000,1737400.0,C
"Clairaut",-47.8789322820,13.8831729257,76.8948000000,1737400.0,C
"Clark",-38.8268469216,119.3097083629,52.1070000000,1737400.0,C
"Clausius",-36.9125569375,316.0724429788,24.1981000000,1737400.0,C
"Clavius",-58.5514470541,345.2011258523,230.7700000000,1737400.0,C
"Cleomedes",27.4577168373,55.5076823031,130.7710000000,1737400.0,C
"Cleostratus",60.3613863516,282.6437886050,63.7102000000,1737400.0,C
"Clerke",21.6779436691,29.7909940693,6.6609200000,1737400.0,C
"Coblentz",-38.2880998593,126.5737565019,34.7633000000,1737400.0,C
"Cochise",20.2000000000,30.8000000000,0.6300000000,1737400.0,C
"Cockcroft",31.2216333648,197.2109732441,93.3820000000,1737400.0,C
"Collins",1.2962759772,23.6964245282,2.5767500000,1737400.0,C
"Colombo",-15.2764570670,46.1074410007,79.0192000000,1737400.0,C
"Compton",55.8325302056,103.7289035911,164.6280000000,1737400.0,C
"Comrie",23.3860185491,246.8163571112,59.2540000000,1737400.0,C
"Comstock",21.5701682155,237.9712012060,73.2312000000,1737400.0,C
"Condon",1.8355170807,60.3857512734,34.4850000000,1737400.0,C
"Condorcet",12.1138847774,69.6474116449,74.8533000000,1737400.0,C
"Congreve",-0.3015241862,192.3512592189,57.6050000000,1737400.0,C
"Conon",21.6570579207,1.9503968795,20.9647000000,1737400.0,C
"Cook",-17.5736369321,48.7881208902,45.1617000000,1737400.0,C
"Cooper",52.6816399875,175.9058524538,51.8716000000,1737400.0,C
"Copernicus",9.6209452164,339.9213794917,96.0699000000,1737400.0,C
"Cori",-50.5373005515,206.8734607401,67.2230000000,1737400.0,C
"Coriolis",0.5643468323,171.8667720382,78.5566000000,1737400.0,C
"Couder",-4.8917881007,267.4525455166,18.5581000000,1737400.0,C
"Coulomb",54.4405982356,244.9202231336,89.7186000000,1737400.0,C
"Courtney",25.1237323057,329.1901602223,1.2362300000,1737400.0,C
"Cremona",67.2352168163,269.1428822895,85.1247000000,1737400.0,C
"Crile",14.1761962041,45.9520734511,9.2996700000,1737400.0,C
"Crocco",-47.2445319784,150.7127736527,67.5008000000,1737400.0,C
"Crommelin",-67.4122679013,211.9066627861,93.4768000000,1737400.0,C
"Crookes",-10.3531133289,194.8584394976,49.6461000000,1737400.0,C
"Crozier",-13.5666195720,50.6843767152,22.5136000000,1737400.0,C
"Crüger",-16.7125523814,293.0873456941,45.9446000000,1737400.0,C
"Ctesibius",1.0179896859,118.5582732506,32.0972000000,1737400.0,C
"Curie",-23.0669574702,92.3863388324,138.8690000000,1737400.0,C
"Curtis",14.5479472092,56.7718941277,2.8783500000,1737400.0,C
"Curtius",-67.0592444393,4.0900149181,96.0003000000,1737400.0,C
"Cusanus",71.8265844422,69.1717508777,60.8699000000,1737400.0,C
"Cuvier",-50.3140986835,9.6635215031,77.2990000000,1737400.0,C
"Cyrano",-20.5731029845,157.3414124832,73.9667000000,1737400.0,C
"Cyrillus",-13.2913292058,24.0654689074,98.0857000000,1737400.0,C
"Cysatus",-66.2082053216,353.5975333353,47.7729000000,1737400.0,C
"da Vinci",9.0643507503,44.9310549220,37.4645000000,1737400.0,C
"Daedalus",-6.0080805778,179.6080518673,96.0000000000,1737400.0,C
"Dag",18.6948851364,5.2544805505,0.3576690000,1737400.0,C
"Daguerre",-11.9162350095,33.5706431958,45.7870000000,1737400.0,C
"Dale",-9.5311524974,82.9406641551,23.2657000000,1737400.0,C
"Dalton",17.0512103381,275.5981641439,60.6854000000,1737400.0,C
"Daly",5.7608646490,59.4884655366,14.9630000000,1737400.0,C
"Damoiseau",-4.8728057369,298.7809109987,36.6634000000,1737400.0,C
"Daniell",35.3916250287,31.1359946546,28.2040000000,1737400.0,C
"Danjon",-11.4209361811,123.9033080844,69.3041000000,1737400.0,C
"Dante",25.4754823808,179.9539858400,58.0000000000,1737400.0,C
"Darney",-14.6285024901,336.3770369764,14.8118000000,1737400.0,C
"Darwin",-19.8208072265,290.8377020456,122.1820000000,1737400.0,C
"Das",-26.5259769132,222.9740822953,37.3018000000,1737400.0,C
"Daubrée",15.7083756091,14.7511205524,14.6665000000,1737400.0,C
"Davisson",-37.9771964304,185.0346695381,92.4601000000,1737400.0,C
"Davy",-11.8517772418,351.8199484607,33.9388000000,1737400.0,C
"Dawes",17.2091984955,26.3420126516,17.8022000000,1737400.0,C
"Dawson",-67.0320763697,224.7328950439,44.3150000000,1737400.0,C
"De Forest",-76.9082414671,196.6463442366,56.2551000000,1737400.0,C
"de Gasparis",-25.8449782083,309.1831269152,30.8963000000,1737400.0,C
"de Gerlache",-88.4487144660,269.5524855300,31.4131000000,1737400.0,C
"De La Rue",59.1944883419,52.9291637762,135.2210000000,1737400.0,C
"De Moraes",49.3464567475,142.6965765770,54.4107000000,1737400.0,C
"De Morgan",3.2953251576,14.8739028834,9.6798400000,1737400.0,C
"De Roy",-55.1993943438,261.0564936919,43.5058000000,1737400.0,C
